ID_Transacao,ID_Produto,ID_Cliente,Data_Transacao,Canal_Compra
TRX00005400,PRD001012,CLI000036,17/10/2025,App
TRX00005401,PRD000108,CLI000108,24/06/2017,App
TRX00005402,PRD001653,CLI000089,20/04/2016,App
TRX00005403,PRD000750,CLI000361,21/07/2024,App
TRX00005404,PRD001496,CLI000952,08/12/2020,App
TRX00005405,PRD001272,CLI000280,21/01/2022,App
TRX00005406,PRD000571,CLI000245,10/10/2019,App
TRX00005407,PRD001613,CLI000899,16/07/2025,Agencia
TRX00005408,PRD001871,CLI000871,27/04/2016,App
TRX00005409,PRD001175,CLI000077,06/09/2025,App
TRX00005410,PRD000799,CLI000685,07/12/2025,App
TRX00005411,PRD000951,CLI000951,30/08/2015,Agencia
TRX00005412,PRD001218,CLI000310,25/08/2023,Agencia
TRX00005413,PRD001190,CLI000358,13/11/2023,Agencia
TRX00005414,PRD000804,CLI000004,15/01/2023,App
TRX00005415,PRD000414,CLI000915,25/06/2016,App
TRX00005416,PRD001986,CLI000986,30/06/2026,App
TRX00005417,PRD000831,CLI000052,27/03/2021,App
TRX00005418,PRD000001,CLI000925,07/08/2024,App
TRX00005419,PRD001696,CLI000327,11/01/2026,Agencia
TRX00005420,PRD000048,CLI000584,05/11/2015,App
TRX00005421,PRD001661,CLI000171,13/09/2020,App
TRX00005422,PRD001601,CLI000104,31/03/2016,Agencia
TRX00005423,PRD001139,CLI000630,09/12/2019,App
TRX00005424,PRD001508,CLI000656,21/01/2024,App
TRX00005425,PRD000998,CLI000765,22/10/2025,Agencia
TRX00005426,PRD000206,CLI000497,25/12/2024,Agencia
TRX00005427,PRD000415,CLI000067,10/03/2023,App
TRX00005428,PRD001671,CLI000424,25/06/2026,App
TRX00005429,PRD000973,CLI000155,28/08/2023,App
TRX00005430,PRD001292,CLI000400,30/09/2024,App
TRX00005431,PRD001901,CLI000756,17/04/2024,App
TRX00005432,PRD000987,CLI000031,14/08/2026,Agencia
TRX00005433,PRD001524,CLI000623,17/06/2026,App
TRX00005434,PRD001179,CLI000179,07/01/2025,App
TRX00005435,PRD001390,CLI000390,04/03/2022,App
TRX00005436,PRD000367,CLI000237,25/11/2025,App
TRX00005437,PRD001986,CLI000610,11/04/2023,Agencia
TRX00005438,PRD001643,CLI000393,15/02/2025,App
TRX00005439,PRD000735,CLI000541,25/11/2025,App
TRX00005440,PRD001501,CLI000808,07/05/2026,App
TRX00005441,PRD001660,CLI000345,02/03/2026,App
TRX00005442,PRD000442,CLI000442,17/06/2022,Agencia
TRX00005443,PRD001201,CLI000774,19/03/2016,App
TRX00005444,PRD000896,CLI000534,24/12/2021,App
TRX00005445,PRD001016,CLI000643,19/08/2025,App
TRX00005446,PRD000546,CLI000606,29/03/2026,Agencia
TRX00005447,PRD000677,CLI000677,31/07/2026,App
TRX00005448,PRD000735,CLI000206,30/12/2020,App
TRX00005449,PRD000207,CLI000207,07/05/2020,Agencia
TRX00005450,PRD001019,CLI000286,11/11/2017,App
TRX00005451,PRD001230,CLI000730,01/04/2022,Agencia
TRX00005452,PRD001425,CLI000425,18/08/2023,Agencia
TRX00005453,PRD001177,CLI000177,30/01/2026,App
TRX00005454,PRD001909,CLI000909,28/07/2023,Agencia
TRX00005455,PRD001410,CLI000410,02/12/2016,App
TRX00005456,PRD001442,CLI000738,15/05/2022,App
TRX00005457,PRD000007,CLI000007,02/10/2023,App
TRX00005458,PRD000159,CLI000159,20/07/2024,App
TRX00005459,PRD001616,CLI000036,19/07/2026,App
TRX00005460,PRD000983,CLI000983,08/08/2021,App
TRX00005461,PRD000371,CLI000371,02/04/2025,App
TRX00005462,PRD001693,CLI000241,05/10/2024,App
TRX00005463,PRD000547,CLI000913,23/11/2019,App
TRX00005464,PRD001013,CLI000695,19/08/2025,Agencia
TRX00005465,PRD001967,CLI000725,23/02/2022,App
TRX00005466,PRD000022,CLI000620,23/12/2023,App
TRX00005467,PRD000486,CLI000218,04/11/2025,Agencia
TRX00005468,PRD001856,CLI000856,10/04/2024,App
TRX00005469,PRD001502,CLI000455,19/09/2022,App
TRX00005470,PRD001977,CLI000975,12/05/2017,App
TRX00005471,PRD001750,CLI000590,23/01/2024,App
TRX00005472,PRD000843,CLI000748,19/11/2024,App
TRX00005473,PRD000793,CLI000924,26/08/2025,App
TRX00005474,PRD000039,CLI000640,17/02/2026,App
TRX00005475,PRD001426,CLI000536,05/08/2026,App
TRX00005476,PRD000848,CLI000649,19/10/2025,App
TRX00005477,PRD000855,CLI000783,26/03/2020,App
TRX00005478,PRD001959,CLI000959,21/12/2015,App
TRX00005479,PRD000118,CLI000077,28/12/2025,Agencia
TRX00005480,PRD001864,CLI000653,23/10/2019,App
TRX00005481,PRD000978,CLI000978,15/02/2021,App
TRX00005482,PRD000683,CLI000658,02/07/2023,App
TRX00005483,PRD001608,CLI000316,18/10/2023,App
TRX00005484,PRD000761,CLI000914,08/08/2024,Agencia
TRX00005485,PRD000277,CLI000019,12/04/2022,App
TRX00005486,PRD000862,CLI000862,26/11/2025,Agencia
TRX00005487,PRD000849,CLI000125,09/10/2017,App
TRX00005488,PRD001662,CLI000640,27/02/2026,App
TRX00005489,PRD001994,CLI000994,11/07/2024,App
TRX00005490,PRD001841,CLI000747,08/04/2015,App
TRX00005491,PRD001264,CLI000416,06/01/2020,Agencia
TRX00005492,PRD000816,CLI000980,28/08/2020,App
TRX00005493,PRD001268,CLI000842,29/10/2020,App
TRX00005494,PRD001802,CLI000486,07/12/2025,App
TRX00005495,PRD000704,CLI000809,16/11/2022,Agencia
TRX00005496,PRD001489,CLI000489,30/07/2022,App
TRX00005497,PRD000049,CLI000288,28/06/2026,App
TRX00005498,PRD001842,CLI000842,09/05/2014,Agencia
TRX00005499,PRD000298,CLI000742,26/01/2023,Agencia
TRX00005500,PRD000096,CLI000134,01/05/2023,Agencia
TRX00005501,PRD001444,CLI000444,12/07/2019,Agencia
TRX00005502,PRD000376,CLI000369,13/04/2018,Agencia
TRX00005503,PRD000894,CLI000142,20/05/2023,App
TRX00005504,PRD001234,CLI000186,14/04/2023,Agencia
TRX00005505,PRD000277,CLI000421,29/07/2013,App
TRX00005506,PRD001517,CLI000438,31/05/2015,App
TRX00005507,PRD001565,CLI000484,18/11/2021,App
TRX00005508,PRD000301,CLI000713,21/07/2024,App
TRX00005509,PRD000479,CLI000479,28/10/2022,App
TRX00005510,PRD000706,CLI000817,16/02/2019,App
TRX00005511,PRD001350,CLI000868,06/06/2026,App
TRX00005512,PRD000684,CLI000502,15/03/2025,App
TRX00005513,PRD000164,CLI000227,21/04/2026,App
TRX00005514,PRD000874,CLI000947,10/06/2023,App
TRX00005515,PRD000728,CLI000076,25/12/2025,App
TRX00005516,PRD001513,CLI000360,18/11/2023,App
TRX00005517,PRD001001,CLI000889,25/10/2025,App
TRX00005518,PRD001774,CLI000455,01/08/2021,App
TRX00005519,PRD000716,CLI000949,24/05/2026,App
TRX00005520,PRD000015,CLI000015,30/04/2025,App
TRX00005521,PRD001737,CLI000616,05/08/2026,App
TRX00005522,PRD001053,CLI000157,21/09/2025,App
TRX00005523,PRD000915,CLI000749,12/12/2018,App
TRX00005524,PRD001543,CLI000422,13/08/2026,App
TRX00005525,PRD001048,CLI000535,08/08/2018,App
TRX00005526,PRD000984,CLI000984,07/07/2026,App
TRX00005527,PRD000141,CLI000559,27/08/2022,App
TRX00005528,PRD001015,CLI000015,23/01/2019,App
TRX00005529,PRD001859,CLI000549,13/12/2021,App
TRX00005530,PRD001019,CLI000019,21/08/2020,Agencia
TRX00005531,PRD001071,CLI000704,26/05/2020,App
TRX00005532,PRD000432,CLI000948,09/03/2024,Agencia
TRX00005533,PRD000650,CLI000050,16/09/2012,App
TRX00005534,PRD001899,CLI000923,10/11/2021,App
TRX00005535,PRD001938,CLI000573,16/12/2024,Agencia
TRX00005536,PRD001741,CLI000764,15/12/2018,App
TRX00005537,PRD000888,CLI000881,29/08/2023,App
TRX00005538,PRD000661,CLI000031,29/05/2024,App
TRX00005539,PRD001245,CLI000716,20/08/2015,App
TRX00005540,PRD000390,CLI000835,15/05/2026,App
TRX00005541,PRD000486,CLI000486,22/06/2021,App
TRX00005542,PRD000677,CLI000410,12/05/2018,Agencia
TRX00005543,PRD000131,CLI000131,25/05/2021,App
TRX00005544,PRD001797,CLI000980,12/10/2015,App
TRX00005545,PRD001215,CLI000536,11/10/2019,Agencia
TRX00005546,PRD000359,CLI000721,11/08/2018,App
TRX00005547,PRD001321,CLI000526,23/03/2025,App
TRX00005548,PRD001916,CLI000882,22/07/2018,App
TRX00005549,PRD001734,CLI000311,01/04/2015,App
TRX00005550,PRD000885,CLI000081,17/10/2025,Agencia
TRX00005551,PRD001785,CLI000955,24/03/2024,App
TRX00005552,PRD001949,CLI000949,20/04/2026,Agencia
TRX00005553,PRD000441,CLI000441,31/05/2026,Agencia
TRX00005554,PRD001610,CLI000863,26/11/2014,Agencia
TRX00005555,PRD000096,CLI000703,21/07/2025,App
TRX00005556,PRD000289,CLI000289,23/06/2026,App
TRX00005557,PRD000741,CLI000741,12/07/2025,Agencia
TRX00005558,PRD000896,CLI000921,31/07/2026,Agencia
TRX00005559,PRD001412,CLI000440,21/12/2025,App
TRX00005560,PRD000036,CLI000801,25/07/2026,App
TRX00005561,PRD001656,CLI000656,20/07/2024,App
TRX00005562,PRD001373,CLI000752,29/06/2017,App
TRX00005563,PRD000923,CLI000407,21/01/2019,App
TRX00005564,PRD001302,CLI000702,04/07/2023,Agencia
TRX00005565,PRD000449,CLI000735,12/11/2025,App
TRX00005566,PRD000965,CLI000670,06/01/2020,App
TRX00005567,PRD000935,CLI000404,25/07/2020,App
TRX00005568,PRD000347,CLI000347,30/11/2025,Agencia
TRX00005569,PRD001912,CLI000912,24/05/2019,Agencia
TRX00005570,PRD000980,CLI000981,25/08/2024,App
TRX00005571,PRD001838,CLI000476,25/02/2026,App
TRX00005572,PRD000370,CLI000149,21/01/2024,Agencia
TRX00005573,PRD000391,CLI000391,13/07/2025,Agencia
TRX00005574,PRD000555,CLI000838,04/06/2024,Agencia
TRX00005575,PRD000505,CLI000505,03/06/2020,App
TRX00005576,PRD001325,CLI000062,08/04/2021,App
TRX00005577,PRD000962,CLI000568,30/05/2020,App
TRX00005578,PRD000868,CLI000785,02/02/2025,Agencia
TRX00005579,PRD001349,CLI000460,10/08/2015,App
TRX00005580,PRD000846,CLI000330,28/05/2022,Agencia
TRX00005581,PRD000435,CLI000435,31/03/2017,Agencia
TRX00005582,PRD000760,CLI000644,11/01/2016,App
TRX00005583,PRD000233,CLI000233,12/12/2016,Agencia
TRX00005584,PRD001507,CLI000848,02/09/2025,App
TRX00005585,PRD001029,CLI000577,04/09/2017,App
TRX00005586,PRD001785,CLI000917,06/08/2026,App
TRX00005587,PRD001302,CLI000009,08/11/2020,Agencia
TRX00005588,PRD001515,CLI000373,02/04/2024,Agencia
TRX00005589,PRD000350,CLI000241,14/01/2020,App
TRX00005590,PRD001029,CLI000681,28/09/2022,Agencia
TRX00005591,PRD001200,CLI000749,12/02/2018,App
TRX00005592,PRD000892,CLI000741,06/07/2025,App
TRX00005593,PRD001617,CLI000899,04/08/2024,App
TRX00005594,PRD000903,CLI000019,20/12/2018,App
TRX00005595,PRD001104,CLI000096,30/08/2019,App
TRX00005596,PRD001092,CLI000092,05/04/2020,App
TRX00005597,PRD000942,CLI000912,08/10/2025,App
TRX00005598,PRD001661,CLI000096,25/07/2026,App
TRX00005599,PRD001360,CLI000429,08/11/2023,Agencia
TRX00005600,PRD001137,CLI000323,22/12/2025,App
TRX00005601,PRD000569,CLI000569,09/07/2025,App
TRX00005602,PRD000911,CLI000911,09/12/2021,App
TRX00005603,PRD000643,CLI000643,05/01/2025,App
TRX00005604,PRD000961,CLI000183,04/09/2018,App
TRX00005605,PRD001130,CLI000981,02/04/2024,App
TRX00005606,PRD001020,CLI000459,29/10/2024,App
TRX00005607,PRD001860,CLI000012,15/12/2024,App
TRX00005608,PRD001552,CLI000552,26/04/2026,App
TRX00005609,PRD001831,CLI000921,20/07/2026,App
TRX00005610,PRD001615,CLI000519,30/10/2018,Agencia
TRX00005611,PRD001454,CLI000980,06/02/2016,App
TRX00005612,PRD000299,CLI000451,16/01/2021,App
TRX00005613,PRD001297,CLI000734,18/12/2022,App
TRX00005614,PRD000967,CLI000254,30/06/2025,App
TRX00005615,PRD001038,CLI000072,31/12/2020,App
TRX00005616,PRD001690,CLI000283,05/07/2019,App
TRX00005617,PRD000459,CLI000459,14/03/2022,App
TRX00005618,PRD000437,CLI000437,05/09/2024,App
TRX00005619,PRD000291,CLI000758,26/07/2023,Agencia
TRX00005620,PRD000274,CLI000668,25/11/2024,Agencia
TRX00005621,PRD001200,CLI000200,11/07/2021,Agencia
TRX00005622,PRD000140,CLI000683,17/06/2025,Agencia
TRX00005623,PRD000114,CLI000268,20/10/2021,App
TRX00005624,PRD000192,CLI000192,03/06/2011,App
TRX00005625,PRD001980,CLI000960,15/07/2025,App
TRX00005626,PRD001786,CLI000786,10/05/2023,App
TRX00005627,PRD001059,CLI000211,24/08/2025,App
TRX00005628,PRD001284,CLI000306,29/08/2023,App
TRX00005629,PRD000001,CLI000307,23/07/2026,App
TRX00005630,PRD001056,CLI000056,01/06/2017,Agencia
TRX00005631,PRD000527,CLI000527,21/12/2021,App
TRX00005632,PRD000016,CLI000258,16/10/2021,App
TRX00005633,PRD001675,CLI000439,05/11/2024,App
TRX00005634,PRD001325,CLI000532,18/01/2022,App
TRX00005635,PRD000881,CLI000614,09/10/2014,App
TRX00005636,PRD001263,CLI000263,17/10/2024,Agencia
TRX00005637,PRD001015,CLI000479,10/01/2025,App
TRX00005638,PRD001429,CLI000485,22/12/2023,Agencia
TRX00005639,PRD001002,CLI000002,23/11/2024,App
TRX00005640,PRD001510,CLI000041,14/04/2023,App
TRX00005641,PRD000537,CLI000537,22/06/2021,App
TRX00005642,PRD001467,CLI000412,20/11/2024,App
TRX00005643,PRD000179,CLI000977,17/12/2022,App
TRX00005644,PRD001406,CLI000290,04/03/2023,Agencia
TRX00005645,PRD000271,CLI000487,04/09/2021,App
TRX00005646,PRD001454,CLI000454,14/07/2026,App
TRX00005647,PRD000042,CLI000042,05/02/2018,Agencia
TRX00005648,PRD000168,CLI000841,20/04/2015,App
TRX00005649,PRD001804,CLI000564,09/08/2022,App
TRX00005650,PRD001918,CLI000918,21/09/2023,App
TRX00005651,PRD001183,CLI000282,01/05/2025,App
TRX00005652,PRD001392,CLI000294,16/07/2014,Agencia
TRX00005653,PRD000067,CLI000891,22/11/2015,App
TRX00005654,PRD000543,CLI000063,02/08/2026,App
TRX00005655,PRD000765,CLI000514,02/08/2014,App
TRX00005656,PRD000570,CLI000347,20/01/2026,Agencia
TRX00005657,PRD000529,CLI000869,30/04/2025,App
TRX00005658,PRD000152,CLI000788,23/03/2026,App
TRX00005659,PRD001603,CLI000830,05/08/2014,App
TRX00005660,PRD000918,CLI000436,23/07/2022,App
TRX00005661,PRD000660,CLI000684,11/11/2023,App
TRX00005662,PRD000093,CLI000093,03/03/2026,Agencia
TRX00005663,PRD000287,CLI000287,03/03/2025,Agencia
TRX00005664,PRD001262,CLI000758,04/06/2022,App
TRX00005665,PRD000838,CLI000929,22/02/2023,Agencia
TRX00005666,PRD001721,CLI000410,16/11/2014,App
TRX00005667,PRD001838,CLI000424,25/07/2026,App
TRX00005668,PRD000062,CLI000417,23/08/2022,Agencia
TRX00005669,PRD000684,CLI000684,06/05/2022,Agencia
TRX00005670,PRD000545,CLI000565,09/08/2018,App
TRX00005671,PRD001466,CLI000633,12/01/2024,App
TRX00005672,PRD000705,CLI000710,23/03/2023,Agencia
TRX00005673,PRD000663,CLI000025,09/08/2022,App
TRX00005674,PRD001411,CLI000683,04/07/2025,App
TRX00005675,PRD000105,CLI000529,30/03/2018,App
TRX00005676,PRD000820,CLI000821,08/02/2022,Agencia
TRX00005677,PRD001259,CLI000987,24/01/2019,App
TRX00005678,PRD000413,CLI000912,13/10/2018,Agencia
TRX00005679,PRD001203,CLI000443,15/04/2021,Agencia
TRX00005680,PRD001111,CLI000254,17/04/2015,App
TRX00005681,PRD001863,CLI000863,02/05/2020,App
TRX00005682,PRD000549,CLI000310,06/02/2022,Agencia
TRX00005683,PRD000326,CLI000579,14/04/2026,App
TRX00005684,PRD001405,CLI000354,19/07/2014,App
TRX00005685,PRD001746,CLI000195,17/08/2016,App
TRX00005686,PRD001675,CLI000434,10/01/2024,App
TRX00005687,PRD001605,CLI000627,22/02/2018,Agencia
TRX00005688,PRD001766,CLI000837,04/09/2021,Agencia
TRX00005689,PRD000490,CLI000659,10/07/2025,App
TRX00005690,PRD001750,CLI000742,27/07/2024,App
TRX00005691,PRD000039,CLI000468,20/06/2017,Agencia
TRX00005692,PRD001594,CLI000364,01/07/2018,Agencia
TRX00005693,PRD001327,CLI000271,08/03/2015,App
TRX00005694,PRD000854,CLI000854,21/11/2023,App
TRX00005695,PRD001535,CLI000266,05/10/2018,App
TRX00005696,PRD001753,CLI000394,30/07/2026,Agencia
TRX00005697,PRD000208,CLI000218,11/01/2024,Agencia
TRX00005698,PRD001616,CLI000992,08/09/2017,App
TRX00005699,PRD000721,CLI000721,16/12/2020,App
TRX00005700,PRD001058,CLI000058,20/02/2025,App
TRX00005701,PRD001903,CLI000362,01/01/2022,App
TRX00005702,PRD001746,CLI000609,15/05/2022,App
TRX00005703,PRD001806,CLI000156,23/06/2019,App
TRX00005704,PRD000373,CLI000169,29/04/2025,Agencia
TRX00005705,PRD000876,CLI000646,07/07/2013,Agencia
TRX00005706,PRD000399,CLI000399,19/11/2024,App
TRX00005707,PRD001899,CLI000935,05/08/2022,App
TRX00005708,PRD001126,CLI000978,14/07/2016,App
TRX00005709,PRD000506,CLI000741,06/07/2026,App
TRX00005710,PRD000868,CLI000868,18/09/2025,Agencia
TRX00005711,PRD000471,CLI000471,19/12/2015,App
TRX00005712,PRD000545,CLI000178,26/07/2022,Agencia
TRX00005713,PRD000636,CLI000702,09/03/2022,App
TRX00005714,PRD001467,CLI000195,27/03/2018,Agencia
TRX00005715,PRD001612,CLI000807,16/08/2014,App
TRX00005716,PRD001119,CLI000196,09/05/2017,App
TRX00005717,PRD001953,CLI000386,21/05/2021,App
TRX00005718,PRD000497,CLI000497,06/01/2025,App
TRX00005719,PRD000427,CLI000752,29/03/2025,Agencia
TRX00005720,PRD001373,CLI000462,18/06/2019,App
TRX00005721,PRD000296,CLI000769,22/09/2025,App
TRX00005722,PRD001269,CLI000468,03/05/2018,Agencia
TRX00005723,PRD001684,CLI000684,07/11/2021,Agencia
TRX00005724,PRD001721,CLI000400,05/01/2023,App
TRX00005725,PRD000018,CLI000018,04/12/2019,App
TRX00005726,PRD001415,CLI000562,13/02/2026,App
TRX00005727,PRD001494,CLI000917,16/05/2025,Agencia
TRX00005728,PRD001772,CLI000562,18/09/2025,App
TRX00005729,PRD001811,CLI000019,12/12/2022,App
TRX00005730,PRD001505,CLI000920,05/12/2014,App
TRX00005731,PRD001855,CLI000631,17/02/2017,Agencia
TRX00005732,PRD001562,CLI000395,07/05/2023,Agencia
TRX00005733,PRD001679,CLI000981,04/08/2020,App
TRX00005734,PRD001768,CLI000768,12/06/2015,Agencia
TRX00005735,PRD000589,CLI000709,06/02/2024,Agencia
TRX00005736,PRD001017,CLI000017,25/04/2024,App
TRX00005737,PRD000511,CLI000938,24/11/2025,App
TRX00005738,PRD001590,CLI000111,02/01/2025,App
TRX00005739,PRD000111,CLI000898,12/03/2024,App
TRX00005740,PRD001948,CLI000948,12/06/2023,App
TRX00005741,PRD001797,CLI000797,19/05/2014,Agencia
TRX00005742,PRD001227,CLI000167,16/05/2020,App
TRX00005743,PRD000147,CLI000147,25/07/2022,App
TRX00005744,PRD001789,CLI000604,11/09/2022,Agencia
TRX00005745,PRD001891,CLI000467,21/02/2020,App
TRX00005746,PRD000967,CLI000967,16/01/2024,Agencia
TRX00005747,PRD000336,CLI000336,14/08/2020,App
TRX00005748,PRD000299,CLI000459,17/11/2023,Agencia
TRX00005749,PRD000016,CLI000578,09/08/2026,App
TRX00005750,PRD000945,CLI000382,02/01/2023,App
TRX00005751,PRD001644,CLI000631,18/01/2024,App
TRX00005752,PRD001407,CLI000407,31/10/2018,App
TRX00005753,PRD000294,CLI000657,30/05/2021,App
TRX00005754,PRD001553,CLI000798,07/06/2026,App
TRX00005755,PRD001983,CLI000255,13/01/2015,App
TRX00005756,PRD000521,CLI000096,01/05/2023,App
TRX00005757,PRD000106,CLI000094,02/01/2020,App
TRX00005758,PRD001812,CLI000617,14/07/2026,Agencia
TRX00005759,PRD001790,CLI000732,23/07/2026,Agencia
TRX00005760,PRD001760,CLI000760,27/02/2026,App
TRX00005761,PRD001451,CLI000381,06/03/2026,App
TRX00005762,PRD001731,CLI000990,26/01/2024,App
TRX00005763,PRD001879,CLI000879,10/01/2025,Agencia
TRX00005764,PRD000258,CLI000300,05/03/2025,Agencia
TRX00005765,PRD001414,CLI000004,19/07/2023,App
TRX00005766,PRD001540,CLI000540,24/09/2023,App
TRX00005767,PRD001191,CLI000316,11/03/2024,App
TRX00005768,PRD001254,CLI000219,10/07/2020,Agencia
TRX00005769,PRD001578,CLI000460,20/10/2017,App
TRX00005770,PRD000223,CLI000223,18/01/2023,App
TRX00005771,PRD000624,CLI000579,15/01/2026,Agencia
TRX00005772,PRD000366,CLI000707,01/08/2026,Agencia
TRX00005773,PRD000808,CLI000808,21/06/2025,Agencia
TRX00005774,PRD000772,CLI000984,03/04/2014,App
TRX00005775,PRD001260,CLI000636,13/08/2020,App
TRX00005776,PRD001612,CLI000612,13/11/2024,App
TRX00005777,PRD001536,CLI000466,08/06/2024,App
TRX00005778,PRD000024,CLI000247,17/11/2022,App
TRX00005779,PRD000007,CLI000227,30/03/2026,App
TRX00005780,PRD001871,CLI000915,23/06/2021,App
TRX00005781,PRD001735,CLI000294,05/10/2025,App
TRX00005782,PRD001542,CLI000834,05/11/2025,Agencia
TRX00005783,PRD000925,CLI000675,02/06/2025,App
TRX00005784,PRD000989,CLI000989,10/12/2017,Agencia
TRX00005785,PRD000773,CLI000859,09/02/2016,App
TRX00005786,PRD000348,CLI000279,16/03/2024,App
TRX00005787,PRD001386,CLI000626,08/07/2020,Agencia
TRX00005788,PRD000977,CLI000755,05/03/2019,Agencia
TRX00005789,PRD000194,CLI000194,09/05/2025,Agencia
TRX00005790,PRD001545,CLI000882,17/06/2023,App
TRX00005791,PRD001608,CLI000724,28/05/2020,App
TRX00005792,PRD001950,CLI000514,02/04/2019,App
TRX00005793,PRD001712,CLI000742,05/10/2021,Agencia
TRX00005794,PRD000472,CLI000648,12/08/2025,App
TRX00005795,PRD001409,CLI000640,05/08/2026,App
TRX00005796,PRD000875,CLI000899,03/03/2023,App
TRX00005797,PRD001782,CLI000879,26/06/2015,App
TRX00005798,PRD001325,CLI000302,22/09/2025,App
TRX00005799,PRD000039,CLI000071,09/05/2020,App
TRX00005800,PRD001963,CLI000071,20/12/2025,App
TRX00005801,PRD000538,CLI000363,11/07/2025,App
TRX00005802,PRD001314,CLI000299,01/02/2025,App
TRX00005803,PRD000964,CLI000320,26/01/2018,App
TRX00005804,PRD000271,CLI000046,17/04/2016,Agencia
TRX00005805,PRD001729,CLI000311,16/12/2016,App
TRX00005806,PRD000738,CLI000082,28/04/2026,App
TRX00005807,PRD000405,CLI000253,14/08/2026,App
TRX00005808,PRD000105,CLI000235,06/07/2016,App
TRX00005809,PRD001391,CLI000391,25/02/2021,App
TRX00005810,PRD000092,CLI000092,08/07/2022,App
TRX00005811,PRD001134,CLI000134,27/11/2023,App
TRX00005812,PRD000728,CLI000236,31/10/2024,Agencia
TRX00005813,PRD000642,CLI000778,19/08/2021,App
TRX00005814,PRD000527,CLI000696,08/09/2022,App
TRX00005815,PRD001514,CLI000514,02/02/2023,App
TRX00005816,PRD000309,CLI000753,17/03/2015,Agencia
TRX00005817,PRD000179,CLI000179,13/02/2022,App
TRX00005818,PRD000803,CLI000288,29/05/2026,App
TRX00005819,PRD001883,CLI000261,26/08/2023,Agencia
TRX00005820,PRD001532,CLI000315,24/11/2023,App
TRX00005821,PRD000883,CLI000226,19/02/2025,App
TRX00005822,PRD000169,CLI000221,13/07/2024,App
TRX00005823,PRD000280,CLI000448,15/07/2026,App
TRX00005824,PRD000781,CLI000149,12/02/2026,App
TRX00005825,PRD000763,CLI000763,07/04/2026,App
TRX00005826,PRD000243,CLI000417,11/08/2018,App
TRX00005827,PRD000563,CLI000306,20/10/2019,App
TRX00005828,PRD001435,CLI000065,15/04/2021,App
TRX00005829,PRD000188,CLI000210,26/08/2025,App
TRX00005830,PRD000031,CLI000746,20/12/2022,App
TRX00005831,PRD001013,CLI000986,03/07/2025,App
TRX00005832,PRD000334,CLI000343,23/12/2014,App
TRX00005833,PRD000615,CLI000615,08/05/2020,App
TRX00005834,PRD000246,CLI000570,16/12/2025,App
TRX00005835,PRD001060,CLI000444,15/08/2023,Agencia
TRX00005836,PRD000420,CLI000227,16/12/2025,App
TRX00005837,PRD001751,CLI000369,03/04/2015,App
TRX00005838,PRD000326,CLI000886,24/06/2025,App
TRX00005839,PRD001466,CLI000087,23/01/2014,App
TRX00005840,PRD000649,CLI000437,29/12/2023,App
TRX00005841,PRD001979,CLI000743,16/12/2024,App
TRX00005842,PRD000434,CLI000434,23/10/2023,App
TRX00005843,PRD000736,CLI000030,16/06/2026,Agencia
TRX00005844,PRD000253,CLI000253,24/11/2025,App
TRX00005845,PRD001287,CLI000287,26/12/2024,Agencia
TRX00005846,PRD001295,CLI000479,17/01/2024,Agencia
TRX00005847,PRD001654,CLI000212,15/02/2014,App
TRX00005848,PRD001840,CLI000796,08/03/2015,App
TRX00005849,PRD001809,CLI000809,10/06/2018,Agencia
TRX00005850,PRD001843,CLI000172,01/02/2026,App
TRX00005851,PRD000308,CLI000891,30/11/2015,App
